filename,alg_type,cv,wl,interval_number,avg_late,avg_latency,done_in_time_percent
tasks_cv-10-wl-0.3-in-1000.txt,1,10,0.3,1000,20.101043449051026,20.12905060809699,16.735093228498684
tasks_cv-10-wl-0.3-in-1000.txt,2,10,0.3,1000,20.10035501430557,20.129145341630505,11.020113274735902
tasks_cv-10-wl-0.3-in-1000.txt,3,10,0.3,1000,20.10288951625081,20.13170419305099,16.912136039455916
tasks_cv-10-wl-0.4-in-1000.txt,0,10,0.4,1000,25.9539131780451,25.993591411105417,9.704955106395975
tasks_cv-10-wl-0.4-in-1000.txt,1,10,0.4,1000,25.949500540437874,25.989322779886834,16.871980295763365
tasks_cv-10-wl-0.4-in-1000.txt,2,10,0.4,1000,25.955699065955038,25.993591411105417,9.401836626213154
tasks_cv-10-wl-0.4-in-1000.txt,3,10,0.4,1000,25.951241983912162,25.98947799696582,16.599586634164872
tasks_cv-10-wl-0.5-in-1000.txt,0,10,0.5,1000,39.31028107407844,39.3630507380728,9.029779568023468
tasks_cv-10-wl-0.5-in-1000.txt,1,10,0.5,1000,39.32327132924497,39.37628165450287,16.891260442579433
tasks_cv-10-wl-0.5-in-1000.txt,2,10,0.5,1000,39.312455336868766,39.3630507380728,8.911605156145823
tasks_cv-10-wl-0.5-in-1000.txt,3,10,0.5,1000,39.325482873019965,39.37652108020683,16.6869907730846
tasks_cv-10-wl-0.6-in-1000.txt,0,10,0.6,1000,70.6756199116867,70.73211134225815,6.2101432392380405
tasks_cv-10-wl-0.6-in-1000.txt,1,10,0.6,1000,70.69028591200701,70.74714808582608,14.84419569201366
tasks_cv-10-wl-0.6-in-1000.txt,2,10,0.6,1000,70.67350629745927,70.73211134225815,6.3535921278217815
tasks_cv-10-wl-0.6-in-1000.txt,3,10,0.6,1000,70.6951155219282,70.75394166667083,15.09057350694589
tasks_cv-10-wl-0.7-in-1000.txt,0,10,0.7,1000,72.34110792860307,72.40386879985756,5.289160931989786
tasks_cv-10-wl-0.7-in-1000.txt,1,10,0.7,1000,72.33290897174629,72.39614875594897,14.090340566147097
tasks_cv-10-wl-0.7-in-1000.txt,2,10,0.7,1000,72.33830986922963,72.40386879985756,5.376505301293607
tasks_cv-10-wl-0.7-in-1000.txt,3,10,0.7,1000,72.32675369832785,72.39269556032689,14.29231205458911
tasks_cv-10-wl-0.8-in-1000.txt,0,10,0.8,1000,90.98792909478797,91.09017058726758,6.520107294795592
tasks_cv-10-wl-0.8-in-1000.txt,1,10,0.8,1000,90.98562896169537,91.08927383211284,18.267151869073356
tasks_cv-10-wl-0.8-in-1000.txt,2,10,0.8,1000,90.98731720568591,91.09017058726758,6.356779086520586
tasks_cv-10-wl-0.8-in-1000.txt,3,10,0.8,1000,90.98235069957403,91.08638896825444,18.059980630697975
tasks_cv-10-wl-0.9-in-1000.txt,0,10,0.9,1000,130.32481455587168,130.4117186419058,2.438026068203837
tasks_cv-10-wl-0.9-in-1000.txt,1,10,0.9,1000,130.35574688068004,130.44371606476278,14.090131202125212
tasks_cv-10-wl-0.9-in-1000.txt,2,10,0.9,1000,130.31834328532432,130.4117186419058,2.582395023370946
tasks_cv-10-wl-0.9-in-1000.txt,3,10,0.9,1000,130.34757711106525,130.4413810925391,14.585173421137023
tasks_cv-2-wl-0.1-in-1000.txt,0,2,0.1,1000,0.15886933321062108,0.17057968067606172,23.656180036486028
tasks_cv-2-wl-0.1-in-1000.txt,1,2,0.1,1000,0.1593750344579544,0.17122784042297917,56.586700478554256
tasks_cv-2-wl-0.1-in-1000.txt,2,2,0.1,1000,0.1587175372399652,0.17057968067606172,23.62541032084861
tasks_cv-2-wl-0.1-in-1000.txt,3,2,0.1,1000,0.1591602362535298,0.17121412354655402,56.41010501394426
tasks_cv-2-wl-0.2-in-1000.txt,0,2,0.2,1000,0.42096574758774974,0.44650552494317886,18.784975248847957
tasks_cv-2-wl-0.2-in-1000.txt,1,2,0.2,1000,0.4220534338349598,0.4475257950440842,43.629010687237646
tasks_cv-2-wl-0.2-in-1000.txt,2,2,0.2,1000,0.4189866722303545,0.44650552494317886,19.49303197420847
tasks_cv-2-wl-0.2-in-1000.txt,3,2,0.2,1000,0.4202693571144314,0.44756253301585625,44.43428606612476
tasks_cv-2-wl-0.3-in-1000.txt,0,2,0.3,1000,0.8045659111520497,0.8446997032418745,16.55572965991302
tasks_cv-2-wl-0.3-in-1000.txt,1,2,0.3,1000,0.805868391595069,0.845998369096101,37.703656819738924
tasks_cv-2-wl-0.3-in-1000.txt,2,2,0.3,1000,0.8076096307546272,0.8446997032418745,15.852107003278158
tasks_cv-2-wl-0.3-in-1000.txt,3,2,0.3,1000,0.8081788191252531,0.8459499977925974,36.89416161994829
tasks_cv-2-wl-0.4-in-1000.txt,0,2,0.4,1000,1.2592968674569747,1.3123588315597745,13.991935229984318
tasks_cv-2-wl-0.4-in-1000.txt,1,2,0.4,1000,1.2610411829099315,1.3145134583548888,33.85670137045566
tasks_cv-2-wl-0.4-in-1000.txt,2,2,0.4,1000,1.2575894417599534,1.3123588315597745,14.39072180925192
tasks_cv-2-wl-0.4-in-1000.txt,3,2,0.4,1000,1.2588612479540693,1.3141432565349063,34.33685441541331
tasks_cv-2-wl-0.5-in-1000.txt,0,2,0.5,1000,1.9420577977312437,2.010000835045188,11.71189779152739
tasks_cv-2-wl-0.5-in-1000.txt,1,2,0.5,1000,1.9439777882245788,2.012755086087623,31.17010048488232
tasks_cv-2-wl-0.5-in-1000.txt,2,2,0.5,1000,1.9451320557905398,2.010000835045188,11.25821292049154
tasks_cv-2-wl-0.5-in-1000.txt,3,2,0.5,1000,1.9461598696279843,2.012521353755844,30.71711914943752
tasks_cv-2-wl-0.6-in-1000.txt,0,2,0.6,1000,2.8628440520864573,2.944237194760557,9.346156859722198
tasks_cv-2-wl-0.6-in-1000.txt,1,2,0.6,1000,2.8633681150354224,2.946106427480822,29.36323914724256
tasks_cv-2-wl-0.6-in-1000.txt,2,2,0.6,1000,2.861476903270135,2.944237194760557,9.631189409338413
tasks_cv-2-wl-0.6-in-1000.txt,3,2,0.6,1000,2.862855683107226,2.947246679662144,29.671231071895665
tasks_cv-2-wl-0.7-in-1000.txt,0,2,0.7,1000,4.192141102772949,4.289449970192491,7.058236192477343
tasks_cv-2-wl-0.7-in-1000.txt,1,2,0.7,1000,4.1940563418321375,4.293744703016993,27.689156649655935
tasks_cv-2-wl-0.7-in-1000.txt,2,2,0.7,1000,4.191484640161015,4.289449970192491,7.10876302028944
tasks_cv-2-wl-0.7-in-1000.txt,3,2,0.7,1000,4.192122770807513,4.292734944578909,27.80052350078389
tasks_cv-2-wl-0.8-in-1000.txt,0,2,0.8,1000,6.990561782587366,7.1064131503565395,4.989934313629718
tasks_cv-2-wl-0.8-in-1000.txt,1,2,0.8,1000,6.994208945496626,7.113425815797295,26.645681027493886
tasks_cv-2-wl-0.8-in-1000.txt,2,2,0.8,1000,6.994071950169851,7.1064131503565395,4.913636761055914
tasks_cv-2-wl-0.8-in-1000.txt,3,2,0.8,1000,6.992340960907962,7.108967381273466,26.496121883753812
tasks_cv-2-wl-0.9-in-1000.txt,0,2,0.9,1000,10.567520117863534,10.687652057632032,2.320699430053071
tasks_cv-2-wl-0.9-in-1000.txt,1,2,0.9,1000,10.57201026138814,10.696320862236997,24.742564177072246
tasks_cv-2-wl-0.9-in-1000.txt,2,2,0.9,1000,10.558083621410784,10.687652057632032,2.4358402647605226
tasks_cv-2-wl-0.9-in-1000.txt,3,2,0.9,1000,10.56643763226464,10.699591105580495,25.448387554475683
tasks_cv-3-wl-0.1-in-1000.txt,0,3,0.1,1000,0.4367741440259382,0.44830773695004256,18.92520240384499
tasks_cv-3-wl-0.1-in-1000.txt,1,3,0.1,1000,0.43717342709645096,0.44874189224358235,43.23434708666689
tasks_cv-3-wl-0.1-in-1000.txt,2,3,0.1,1000,0.4356158953562333,0.44830773695004256,19.189542564479705
tasks_cv-3-wl-0.1-in-1000.txt,3,3,0.1,1000,0.4359738971239732,0.44859399368378583,43.78299017993047
tasks_cv-3-wl-0.2-in-1000.txt,0,3,0.2,1000,1.0507732033091186,1.0755850651654006,17.114528006972222
tasks_cv-3-wl-0.2-in-1000.txt,1,3,0.2,1000,1.0513830189788234,1.0761863126683469,34.48415784598511
tasks_cv-3-wl-0.2-in-1000.txt,2,3,0.2,1000,1.0506558342042491,1.0755850651654006,17.12563197495113
tasks_cv-3-wl-0.2-in-1000.txt,3,3,0.2,1000,1.051184352892062,1.076238328131125,34.41855109422965
tasks_cv-3-wl-0.3-in-1000.txt,0,3,0.3,1000,1.803162759334856,1.843101210077973,15.931553024313217
tasks_cv-3-wl-0.3-in-1000.txt,1,3,0.3,1000,1.802874135420275,1.8429713760988815,31.21998673674299
tasks_cv-3-wl-0.3-in-1000.txt,2,3,0.3,1000,1.8006972325501631,1.843101210077973,16.276438930118708
tasks_cv-3-wl-0.3-in-1000.txt,3,3,0.3,1000,1.800682244277975,1.843204585428032,31.64189196802628
tasks_cv-3-wl-0.4-in-1000.txt,0,3,0.4,1000,2.804037060218936,2.8561690336986203,13.014487591902949
tasks_cv-3-wl-0.4-in-1000.txt,1,3,0.4,1000,2.8046113421477767,2.857164574505698,28.13680166295226
tasks_cv-3-wl-0.4-in-1000.txt,2,3,0.4,1000,2.8021368643957705,2.8561690336986203,12.855990070101214
tasks_cv-3-wl-0.4-in-1000.txt,3,3,0.4,1000,2.803119994083472,2.857530633927919,28.022371654041887
tasks_cv-3-wl-0.5-in-1000.txt,0,3,0.5,1000,4.15679850809382,4.221615569494456,10.792631301972534
tasks_cv-3-wl-0.5-in-1000.txt,1,3,0.5,1000,4.157554080137692,4.223212939402243,26.26017570226039
tasks_cv-3-wl-0.5-in-1000.txt,2,3,0.5,1000,4.156062957331043,4.221615569494456,10.864174759738386
tasks_cv-3-wl-0.5-in-1000.txt,3,3,0.5,1000,4.157910753830298,4.224469088634377,26.429389873905233
tasks_cv-3-wl-0.6-in-1000.txt,0,3,0.6,1000,6.1904833630689025,6.266431425214426,8.517683630967046
tasks_cv-3-wl-0.6-in-1000.txt,1,3,0.6,1000,6.1907922811526745,6.267826977951012,24.46462970709327
tasks_cv-3-wl-0.6-in-1000.txt,2,3,0.6,1000,6.192387952222365,6.266431425214426,8.395719241115355
tasks_cv-3-wl-0.6-in-1000.txt,3,3,0.6,1000,6.190332354034706,6.265874071944747,24.25223982489727
tasks_cv-3-wl-0.7-in-1000.txt,0,3,0.7,1000,8.726743052296777,8.821104825739416,6.66263401204275
tasks_cv-3-wl-0.7-in-1000.txt,1,3,0.7,1000,8.728361513676875,8.824519770108228,23.95821592478822
tasks_cv-3-wl-0.7-in-1000.txt,2,3,0.7,1000,8.722354837417011,8.821104825739416,7.034660232728252
tasks_cv-3-wl-0.7-in-1000.txt,3,3,0.7,1000,8.72299800025039,8.823485577523515,24.613648601206886
tasks_cv-3-wl-0.8-in-1000.txt,0,3,0.8,1000,18.32313303385924,18.428817033515045,4.5624192481654955
tasks_cv-3-wl-0.8-in-1000.txt,1,3,0.8,1000,18.322164775428735,18.430340090887377,23.075122207563293
tasks_cv-3-wl-0.8-in-1000.txt,2,3,0.8,1000,18.321661218303966,18.428817033515045,4.658513348948564
tasks_cv-3-wl-0.8-in-1000.txt,3,3,0.8,1000,18.318350595500945,18.428253017365954,23.345133114883716
tasks_cv-3-wl-0.9-in-1000.txt,0,3,0.9,1000,21.878000706976916,22.000956330044815,2.483399585644145
tasks_cv-3-wl-0.9-in-1000.txt,1,3,0.9,1000,21.877577196496937,22.003890021952007,22.21375579153862
tasks_cv-3-wl-0.9-in-1000.txt,2,3,0.9,1000,21.88820329524432,22.000956330044815,2.338109548914277
tasks_cv-3-wl-0.9-in-1000.txt,3,3,0.9,1000,21.884992533500085,22.002468629686184,21.458742344800317
tasks_cv-4-wl-0.1-in-1000.txt,0,4,0.1,1000,0.8052883386892157,0.8158776945497779,16.573697901590105
tasks_cv-4-wl-0.1-in-1000.txt,1,4,0.1,1000,0.8054708793530889,0.816096398179561,35.614877611454595
tasks_cv-4-wl-0.1-in-1000.txt,2,4,0.1,1000,0.8053185136166876,0.8158776945497779,16.571210318377176
tasks_cv-4-wl-0.1-in-1000.txt,3,4,0.1,1000,0.8054938117614568,0.8161631137377061,35.58492198917221
tasks_cv-4-wl-0.2-in-1000.txt,0,4,0.2,1000,1.9491462658173309,1.9729611180456366,16.20806558586465
tasks_cv-4-wl-0.2-in-1000.txt,1,4,0.2,1000,1.9497402203214307,1.9735639461899013,29.490476977168377
tasks_cv-4-wl-0.2-in-1000.txt,2,4,0.2,1000,1.9470566696916642,1.9729611180456366,16.547788976752294
tasks_cv-4-wl-0.2-in-1000.txt,3,4,0.2,1000,1.9475605403780005,1.9734005260801895,29.91500539201463
tasks_cv-4-wl-0.3-in-1000.txt,0,4,0.3,1000,3.237850003115849,3.2708401389772908,12.733369284617918
tasks_cv-4-wl-0.3-in-1000.txt,1,4,0.3,1000,3.2376600567863156,3.270778760808649,24.74549928267758
tasks_cv-4-wl-0.3-in-1000.txt,2,4,0.3,1000,3.2365141134145525,3.2708401389772908,12.859320982201908
tasks_cv-4-wl-0.3-in-1000.txt,3,4,0.3,1000,3.237326363735369,3.2717943861389047,24.932446095755843
tasks_cv-4-wl-0.4-in-1000.txt,0,4,0.4,1000,5.068434750827857,5.1133586522879275,11.172836329824673
tasks_cv-4-wl-0.4-in-1000.txt,1,4,0.4,1000,5.068944410998069,5.114131807265381,23.108280081867235
tasks_cv-4-wl-0.4-in-1000.txt,2,4,0.4,1000,5.065327404468421,5.1133586522879275,11.401506077991591
tasks_cv-4-wl-0.4-in-1000.txt,3,4,0.4,1000,5.066681190954992,5.114868635316347,23.405204820930344
tasks_cv-4-wl-0.5-in-1000.txt,0,4,0.5,1000,8.712637808942631,8.77092375556204,9.65038139042852
tasks_cv-4-wl-0.5-in-1000.txt,1,4,0.5,1000,8.714621043088547,8.7735340200134,22.427540615705286
tasks_cv-4-wl-0.5-in-1000.txt,2,4,0.5,1000,8.717953159645104,8.77092375556204,9.183646545400325
tasks_cv-4-wl-0.5-in-1000.txt,3,4,0.5,1000,8.718169620436736,8.772352011479779,21.780474447798348
tasks_cv-4-wl-0.6-in-1000.txt,0,4,0.6,1000,10.767952969403531,10.836921128076337,7.578268939479509
tasks_cv-4-wl-0.6-in-1000.txt,1,4,0.6,1000,10.768441196755045,10.838272409639266,21.028961771201974
tasks_cv-4-wl-0.6-in-1000.txt,2,4,0.6,1000,10.766844301939173,10.836921128076337,7.567912248183883
tasks_cv-4-wl-0.6-in-1000.txt,3,4,0.6,1000,10.767260216422342,10.838288995978148,21.101520880149998
tasks_cv-4-wl-0.7-in-1000.txt,0,4,0.7,1000,17.998933207577643,18.077744124626776,5.795652709192533
tasks_cv-4-wl-0.7-in-1000.txt,1,4,0.7,1000,17.99442522215994,18.0743905738365,19.963907650089908
tasks_cv-4-wl-0.7-in-1000.txt,2,4,0.7,1000,18.00006822326452,18.077744124626776,5.856582693872719
tasks_cv-4-wl-0.7-in-1000.txt,3,4,0.7,1000,17.996295135541935,18.075490018569578,20.07452417673332
tasks_cv-4-wl-0.8-in-1000.txt,0,4,0.8,1000,19.51151738821984,19.604025392617366,4.244700403669376
tasks_cv-4-wl-0.8-in-1000.txt,1,4,0.8,1000,19.51181408477759,19.605876756175192,19.424109654864324
tasks_cv-4-wl-0.8-in-1000.txt,2,4,0.8,1000,19.508271581997132,19.604025392617366,4.295136706690191
tasks_cv-4-wl-0.8-in-1000.txt,3,4,0.8,1000,19.510264651591463,19.60749915695307,19.6535878826702
tasks_cv-4-wl-0.9-in-1000.txt,0,4,0.9,1000,45.58464710626727,45.68963183530867,2.645200587741806
tasks_cv-4-wl-0.9-in-1000.txt,1,4,0.9,1000,45.58072245324949,45.68780651477001,18.796075888370265
tasks_cv-4-wl-0.9-in-1000.txt,2,4,0.9,1000,45.5774676708937,45.68963183530867,2.7850504877673536
tasks_cv-4-wl-0.9-in-1000.txt,3,4,0.9,1000,45.5825211801221,45.6963084811711,19.32286065506217
tasks_cv-5-wl-0.1-in-1000.txt,0,5,0.1,1000,1.4743152674737305,1.4842628197644059,15.133215020565038
tasks_cv-5-wl-0.1-in-1000.txt,1,5,0.1,1000,1.4741726512680942,1.4841546428850134,29.778899643988524
tasks_cv-5-wl-0.1-in-1000.txt,2,5,0.1,1000,1.4749947178636387,1.4842628197644059,15.011404323813796
tasks_cv-5-wl-0.1-in-1000.txt,3,5,0.1,1000,1.4745370666003357,1.4839369617014033,29.518359023156602
tasks_cv-5-wl-0.2-in-1000.txt,0,5,0.2,1000,2.8569258673136493,2.8769895255639115,13.503129021789892
tasks_cv-5-wl-0.2-in-1000.txt,1,5,0.2,1000,2.8578506201227696,2.8779115155573027,24.42518820692153
tasks_cv-5-wl-0.2-in-1000.txt,2,5,0.2,1000,2.8575448808834794,2.8769895255639115,13.42955275660162
tasks_cv-5-wl-0.2-in-1000.txt,3,5,0.2,1000,2.8574732802744345,2.877020375395489,24.364538300337887
tasks_cv-5-wl-0.3-in-1000.txt,0,5,0.3,1000,5.950375267913336,5.980241326359124,11.450037218415677
tasks_cv-5-wl-0.3-in-1000.txt,1,5,0.3,1000,5.951274186964791,5.981282010436573,21.24873550802019
tasks_cv-5-wl-0.3-in-1000.txt,2,5,0.3,1000,5.9518289617660916,5.980241326359124,11.263653029595341
tasks_cv-5-wl-0.3-in-1000.txt,3,5,0.3,1000,5.951536775765662,5.9802444584180785,21.047161803746693
tasks_cv-5-wl-0.4-in-1000.txt,0,5,0.4,1000,7.230728194691702,7.267943992982106,9.122224554351195
tasks_cv-5-wl-0.4-in-1000.txt,1,5,0.4,1000,7.231322851583579,7.268694187939991,18.92131705873008
tasks_cv-5-wl-0.4-in-1000.txt,2,5,0.4,1000,7.230117169673358,7.267943992982106,9.164202962691657
tasks_cv-5-wl-0.4-in-1000.txt,3,5,0.4,1000,7.23109984751693,7.269122773227254,18.997449770779962
tasks_cv-5-wl-0.5-in-1000.txt,0,5,0.5,1000,11.212647021088364,11.259074290815109,7.65396891341319
tasks_cv-5-wl-0.5-in-1000.txt,1,5,0.5,1000,11.211020141200894,11.25781667318476,17.955502856913583
tasks_cv-5-wl-0.5-in-1000.txt,2,5,0.5,1000,11.216212943567838,11.259074290815109,7.368360432018835
tasks_cv-5-wl-0.5-in-1000.txt,3,5,0.5,1000,11.215750724262753,11.259305765485777,17.556080327843315
tasks_cv-5-wl-0.6-in-1000.txt,0,5,0.6,1000,14.196790797164345,14.249905219998396,6.163546118320437
tasks_cv-5-wl-0.6-in-1000.txt,1,5,0.6,1000,14.202415314505412,14.255967734340715,16.594069516875543
tasks_cv-5-wl-0.6-in-1000.txt,2,5,0.6,1000,14.197138282481225,14.249905219998396,6.195804244932238
tasks_cv-5-wl-0.6-in-1000.txt,3,5,0.6,1000,14.201037411150542,14.254376838008108,16.672463471439215
tasks_cv-5-wl-0.7-in-1000.txt,0,5,0.7,1000,23.547978513973668,23.62363339670805,5.361010430174811
tasks_cv-5-wl-0.7-in-1000.txt,1,5,0.7,1000,23.54871369028588,23.62533218457423,18.071064812399275
tasks_cv-5-wl-0.7-in-1000.txt,2,5,0.7,1000,23.546154864907855,23.62363339670805,5.420329018641939
tasks_cv-5-wl-0.7-in-1000.txt,3,5,0.7,1000,23.54853069141948,23.626901848275416,18.212719935493826
tasks_cv-5-wl-0.8-in-1000.txt,0,5,0.8,1000,33.769634740987385,33.83774904098184,3.227585737977742
tasks_cv-5-wl-0.8-in-1000.txt,1,5,0.8,1000,33.76568703583044,33.834681367654795,14.984754898817181
tasks_cv-5-wl-0.8-in-1000.txt,2,5,0.8,1000,33.76820648710965,33.83774904098184,3.302286274346308
tasks_cv-5-wl-0.8-in-1000.txt,3,5,0.8,1000,33.76082328695159,33.83126105044089,15.18389961085985
tasks_cv-5-wl-0.9-in-1000.txt,0,5,0.9,1000,55.4613220672495,55.54270817447868,1.733906066689499
tasks_cv-5-wl-0.9-in-1000.txt,1,5,0.9,1000,55.45760219909992,55.5402319279174,15.092237283461472
tasks_cv-5-wl-0.9-in-1000.txt,2,5,0.9,1000,55.462136621374135,55.54270817447868,1.6737941531495886
tasks_cv-5-wl-0.9-in-1000.txt,3,5,0.9,1000,55.47386668777703,55.555580089714226,14.950441157302146
tasks_cv-6-wl-0.1-in-1000.txt,0,6,0.1,1000,1.9245637589952544,1.935042907518092,15.99603953713331
tasks_cv-6-wl-0.1-in-1000.txt,1,6,0.1,1000,1.9246592729638201,1.935138852524951,27.289256185738004
tasks_cv-6-wl-0.1-in-1000.txt,2,6,0.1,1000,1.9239097959670033,1.935042907518092,16.0254441897807
tasks_cv-6-wl-0.1-in-1000.txt,3,6,0.1,1000,1.9240862880599594,1.9352093929856136,27.407275504242875
tasks_cv-6-wl-0.2-in-1000.txt,0,6,0.2,1000,3.9395001850626556,3.9588183453074826,12.90560441472106
tasks_cv-6-wl-0.2-in-1000.txt,1,6,0.2,1000,3.939950950740581,3.9592798393275466,21.8138217358873
tasks_cv-6-wl-0.2-in-1000.txt,2,6,0.2,1000,3.938242126217115,3.9588183453074826,13.100099785673672
tasks_cv-6-wl-0.2-in-1000.txt,3,6,0.2,1000,3.9390773545145015,3.9596505711381007,22.07385177769478
tasks_cv-6-wl-0.3-in-1000.txt,0,6,0.3,1000,7.816950138073499,7.842837213747714,9.88774822549407
tasks_cv-6-wl-0.3-in-1000.txt,1,6,0.3,1000,7.818479023851483,7.844440252319728,18.204147380311763
tasks_cv-6-wl-0.3-in-1000.txt,2,6,0.3,1000,7.815917859255566,7.842837213747714,9.964311985086045
tasks_cv-6-wl-0.3-in-1000.txt,3,6,0.3,1000,7.816797978433241,7.843791968890995,18.29210784018297
tasks_cv-6-wl-0.4-in-1000.txt,0,6,0.4,1000,11.754175390933195,11.791889590841686,9.338346535575988
tasks_cv-6-wl-0.4-in-1000.txt,1,6,0.4,1000,11.75452669331675,11.792414805935236,17.979010498602356
tasks_cv-6-wl-0.4-in-1000.txt,2,6,0.4,1000,11.754342393524087,11.791889590841686,9.428089221959976
tasks_cv-6-wl-0.4-in-1000.txt,3,6,0.4,1000,11.754675314574982,11.792466760245722,18.086706506284976
tasks_cv-6-wl-0.5-in-1000.txt,0,6,0.5,1000,16.625554084929465,16.668795519050427,7.216195974901905
